2017 CAI View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8854,University of Maryland Health Advantage,"UNIVERSITY OF MARYLAND HEALTH ADVANTAGE, INC.",University of Maryland Medical System Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8908,"Humana Medical Plan of Michigan, Inc.","HUMANA MEDICAL PLAN OF MICHIGAN, INC.",Humana Inc.,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9001,Fallon Health,FALLON COMMUNITY HEALTH PLAN,Fallon Community Health Plan,No,F,C,N/A,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9003,Kaiser Permanente,KAISER FOUNDATION HP OF THE N W,"Kaiser Foundation Health Plan, Inc.",No,D,A,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9047,Providence Health Assurance,PROVIDENCE HEALTH ASSURANCE,Providence Health & Services,No,C,A,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9082,"Molina Healthcare of New Mexico, Inc.","MOLINA HEALTHCARE OF NEW MEXICO, INC.","Molina Healthcare, Inc.,",No,K,G,N/A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9096,Dean Advantage,"DEAN HEALTH PLAN, INC.",SSM Healthcare Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9104,SCAN Health Plan,SCAN HEALTH PLAN,SCAN Health Plan,No,E,C,N/A,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9153,West Virginia Senior Advantage (HMO SNP),"WEST VIRGINIA SENIOR ADVANTAGE, INC.","Stonerise Senior Advantage Holdings, LLC",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9162,CareSource,"CARESOURCE INDIANA, INC.",CareSource Management Group Co.,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9190,Gateway Health Medicare Assured,"GATEWAY HEALTH PLAN OF OHIO, INC.","Gateway Health Plan, LP",No,I,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9207,Health Partners Medicare,"HEALTH PARTNERS PLANS, INC.","Health Partners Plans, Inc.",No,J,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9208,RiverLink Health,RIVERLINK HEALTH,Catholic Health Initiatives,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9276,Sunshine Health Medicare Advantage,"SUNSHINE HEALTH COMMUNITY SOLUTIONS, INC.",Centene Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9287,"Health Net of Arizona, Inc.","HEALTH NET COMMUNITY SOLUTIONS OF ARIZONA, INC.",Centene Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9302,Soundpath Health,SOUNDPATH HEALTH,Catholic Health Initiatives,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9312,Fresenius Health Plans,FRESENIUS HEALTH PLANS INSURANCE COMPANY,Fresenius Medicare Care AG & Co. KGaA,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9403,Eon Health,"EON HEALTH, INC. (SC)","Eon Health Plan, LLC",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9408,Vibra Health Plan,"VIBRA HEALTH PLAN, INC.","Vibra Health Plan Holdings, LLC",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9412,Geisinger Gold,"GEISINGER QUALITY OPTIONS, INC.",Geisinger Health System,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9460,Cigna-HealthSpring,"CIGNA HEALTHCARE OF ST LOUIS, INC.",CIGNA,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9525,Anthem Blue Cross and Blue Shield,COMPCARE HEALTH SERVICES INSURANCE CORPORATION,Anthem Inc.,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9572,Blue Cross Blue Shield of Michigan,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY,Blue Cross Blue Shield of Michigan Mutual Insuranc,No,C,A,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9585,BMC HealthNet Plan Senior Care Options,"BOSTON MEDICAL CENTER HEALTH PLAN, INC.","BMC Health System, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9589,Eon Health,"EON HEALTH, INC. (GA)","Eon Health Plan, LLC",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9595,Molina Healthcare of Virginia,"MOLINA HEALTHCARE OF VIRGINIA, INC.","Molina Healthcare, Inc.,",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9615,MVP HEALTH CARE,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,C,A,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9699,Health Advantage,"HMO PARTNERS, INC.",USAble Mutual Insurance Company,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9725,Cigna-Healthspring,"CIGNA HEALTHCARE OF NORTH CAROLINA, INC.",CIGNA,No,I,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9730,WellCare,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC","WellCare Health Plans, Inc.",No,J,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9808,HealthTeam Advantage,CARE N' CARE INSURANCE COMPANY OF NORTH CAROLINA,Moses H. Cone Memorial Hospital Corp.,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9811,Magnolia Health Plan Medicare Advantage,"MAGNOLIA HEALTH PLAN, INC.",Centene Corporation,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9834,Senior Preferred,GUNDERSEN HEALTH PLAN OF MINNESOTA,Gundersen Lutheran Health System Inc.,No,A,A,N/A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9870,Passport Advantage,"UNIVERSITY HEALTH CARE, INC.","University Health Care, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9877,"Virginia Premier Health Plan, Inc.","VIRGINIA PREMIER HEALTH PLAN, INC.",Virginia Cwlth University Hlth System Authority,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9886,Anthem Blue Cross and Blue Shield,"HMO MISSOURI, INC.",Anthem Inc.,No,I,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9915,"MedStar Family Choice, Inc","MEDSTAR FAMILY CHOICE, INC.","Medstar Health, Inc.",No,I,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9947,Blue Cross Blue Shield of Georgia,"BLUE CROSS AND BLUE SHIELD OF GEORGIA, INC.",Anthem Inc.,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9954,Anthem Blue Cross and Blue Shield,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Inc.,No,I,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3175,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,K,G,N/A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3332,Florida Blue,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Guidewell Mutual Holding Corporation,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3444,UnitedHealthcare,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",No,I,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5329,UnitedHealthcare,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","UnitedHealth Group, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5342,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,"UnitedHealth Group, Inc.",No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5826,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5941,Anthem Blue Cross and Blue Shield,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Inc.,No,D,B,N/A,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6694,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,Aetna Inc.,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6801,UnitedHealthcare,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,I,E,N/A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7444,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,H,B,N/A,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0522,UnitedHealthcare,"SYMPHONIX HEALTH INSURANCE, INC.","UnitedHealth Group, Inc.",No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0586,MVP Health Care,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0655,Tufts Health Plan,TUFTS INSURANCE COMPANY,"Tufts Associated HMO, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1030,BlueRx (PDP),BCBS OF ALABAMA & UTIC INSURANCE COMPANY,BlueCross BlueShield of Alabama,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1140,BlueCross BlueShield of WNY and BlueShield of NENY,HEALTHNOW NEW YORK INC.,HealthNow New York Inc.,No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1822,HealthPartners National PDP,"HEALTHPARTNERS, INC.","HealthPartners, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2468,Blue Shield of California,CALIFORNIA PHYSICIANS SERVICE,California Physicians' Service,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2668,Farm Bureau Health Plans,MEMBERS HEALTH INSURANCE COMPANY,Tennessee Rural Health Improvement Association,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2874,"Humana Insurance of Puerto Rico, Inc.","HUMANA INSURANCE OF PUERTO RICO, INC.",Humana Inc.,Yes,N/A,N/A,D,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2893,Blue MedicareRx,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT,Anthem Insurance Co. & BCBSMA & BCBSRI & BCBSVT,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3389,UPMC Health Plan,"UPMC HEALTH BENEFITS, INC.",UPMC Health System,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3521,"Excellus Health Plan, Inc","EXCELLUS HEALTH PLAN, INC.","Lifetime Healthcare, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3875,Granite Alliance,GRANITE ALLIANCE INSURANCE COMPANY,"Veridicus Health, LLC",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3994,HMSAs Medicare Rx Plan,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),Hawaii Medical Service Association,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4054,Senior Care Plus,HOMETOWN HEALTH PLAN,Renown Health,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4219,Health Alliance Medicare Prescription Plan,HEALTH ALLIANCE MEDICAL PLANS,The Carle Foundation,No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4501,Pharmacy Benefit Dimensions PDP,INDEPENDENT HEALTH BENEFITS CORPORATION,"Independent Health Association, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4607,Magellan Rx Medicare,MERIT HEALTH INSURANCE COMPANY,"Magellan Health, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4802,WellCare,"WELLCARE PRESCRIPTION INSURANCE, INC.","WellCare Health Plans, Inc.",No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5450,SecurityCare of Tennessee,"SECURITYCARE OF TENNESSEE, INC.",BlueCross BlueShield of Tennessee,No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5540,Blue Cross and Blue Shield of North Carolina,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5552,Humana Insurance Company of New York,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Inc.,No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5584,Blue Cross Blue Shield of Michigan,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY,Blue Cross Blue Shield of Michigan Mutual Insuranc,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5588,Paramount Prescription Drug Plan,PARAMOUNT INSURANCE COMPANY,Promedica Health System,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5593,HM Health Insurance Company,HM HEALTH INSURANCE COMPANY,Highmark Health,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5596,Blue MedicareRx,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Inc.,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5601,SilverScript,SILVERSCRIPT INSURANCE COMPANY,CVS Health Corporation,No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5609,Asuris Northwest Health,ASURIS NORTHWEST HEALTH,"Cambia Health Solutions, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5617,Cigna-HealthSpring Rx,CIGNA HEALTH AND LIFE INSURANCE COMPANY,CIGNA,No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5660,Express Scripts Medicare,MEDCO CONTAINMENT LIFE AND MEDCO CONTAINMENT NY,Express Scripts Holding Company,No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5715,"HISC - Blue Cross Blue Shield of IL, NM, OK, TX",HCSC INSURANCE SERVICES COMPANY,Health Care Service Corporation,No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5726,Blue MedicareRx,BLUE CROSS AND BLUE SHIELD OF KANSAS,Blue Cross Blue Shield of Kansas,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5743,MedicareBlue Rx,"WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY","BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5753,WPS Health Insurance,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,Wisconsin Physicians Service Ins Corporation.,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5768,First Health Part D,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,Aetna Inc.,No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5795,ARKANSAS BLUE CROSS AND BLUE SHIELD,USABLE MUTUAL INSURANCE COMPANY,USAble Mutual Insurance Company,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5805,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,"UnitedHealth Group, Inc.",No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5810,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,Aetna Inc.,No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5820,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5857,Priority Health Medicare,PRIORITY HEALTH INSURANCE COMPANY,Spectrum Health System,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5877,EMI Health,EDUCATORS MUTUAL INSURANCE ASSOCIATION,Educators Mutual Insurance Association,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5884,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5904,Florida Blue,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Guidewell Mutual Holding Corporation,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5916,Regence BlueShield of Idaho and Regence BC BS Utah,REGENCE BLUESHIELD OF IDAHO AND REGENCE BC BS UTAH,"Cambia Health Solutions, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5921,UnitedHealthcare,UNITEDHEALTHCARE INS. CO. AND UNITEDHEALTHCARE NY,"UnitedHealth Group, Inc.",No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5953,Blue Cross Blue Shield of South Carolina,BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA,BlueCross BlueShield of South Carolina (BCBSSC),No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5960,UniCare,UNICARE LIFE & HEALTH INSURANCE COMPANY,Anthem Inc.,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5966,EmblemHealth Medicare PDP,GROUP HEALTH INCORPORATED,"EmblemHealth, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5975,"Moda Health Plan, Inc.","MODA HEALTH PLAN, INC.","Moda, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5983,Express Scripts Medicare,MEDCO CONTAINMENT INSURANCE COMPANY OF NEW YORK,Express Scripts Holding Company,No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5993,Horizon Blue Cross Blue Shield of New Jersey,HORIZON INSURANCE COMPANY,"Horizon Healthcare Services, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6506,Blue Cross and Blue Shield of Arizona,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC.",Blue Cross Blue Shield of Arizona,No,N/A,N/A,C,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6875,Select Option,QCC INSURANCE COMPANY,"Independence Health Group, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6986,"MII Life, Inc.","MII LIFE, INC.","Aware Integrated, Inc.",No,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7694,EnvisionRx Plus,ENVISION INSURANCE COMPANY,Rite Aid Corporation,No,N/A,N/A,E,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8067,Avalon Insurance Company,AVALON INSURANCE COMPANY,Capital BlueCross,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8841,"Optum Insurance of Ohio, Inc.","OPTUM INSURANCE OF OHIO, INC.","UnitedHealth Group, Inc.",No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S9579,Transamerica Life Insurance Company,TRANSAMERICA LIFE INSURANCE COMPANY,Aegon N.V.,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S9701,Navitus MedicareRx,"DEAN HEALTH INSURANCE, INC.",SSM Healthcare Corporation,No,N/A,N/A,A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
